team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,2436,CLASSIC,2,1,4,3,1,0,0,1,1,0,1,0,74,75,89,88,47,49,110717,45400,49,47,81051,77156,3,6,982007,927433,8,8,128,94,69714,60038,168021,152410,733,732,235,222,0.6249999999999996,0.09999999999999998,0.0,0.0,21.175000000000004,642.375,0.0,0.0,31.5,-10.35,0.0,0.0,Akali,Olaf,Seraphine,Jhin,7,3,0,6,Assassin,Fighter,Mage,Marksman,Pantheon,Taliyah,Ekko,Karma,4,5,8,5,Fighter,Mage,Assassin,Mage
0,2020,CLASSIC,1,1,1,4,2,0,0,0,0,1,1,1,17,47,77,83,24,40,68222,76085,40,24,62185,70314,4,5,816697,890372,46,1,108,60,67959,72222,84946,123925,708,797,193,194,0.6666666666666665,-1.3999999999999997,0.0,0.0,-62.56666666666669,-76.46666666666663,0.0,0.0,108.56666666666663,-90.0,0.0,0.0,Yorick,Zac,Maokai,Jinx,6,8,3,6,Fighter,Tank,Tank,Marksman,Vladimir,Kayn,Katarina,Seraphine,7,8,8,0,Mage,Fighter,Assassin,Mage
0,1871,CLASSIC,0,2,0,4,0,1,0,0,0,0,0,0,39,75,72,80,26,51,19592,94921,51,26,58513,69721,4,6,693725,773230,17,45,92,108,37549,49862,88081,121349,670,590,163,158,0.0,0.5333333333333333,0.0,0.0,0.0,150.93333333333334,0.0,0.0,0.0,-100.3,0.0,0.0,Sylas,Nidalee,Irelia,Kaisa,5,8,5,6,Mage,Assassin,Fighter,Marksman,Shen,Pantheon,,Bard,4,4,0,9,Tank,Fighter,,Support
0,1347,CLASSIC,0,1,1,2,1,1,0,0,1,0,1,0,14,36,55,65,10,30,22396,63875,30,10,35382,45786,0,5,401178,422982,3,17,77,105,16674,34973,38417,59206,469,454,65,80,0.0,-0.35000000000000003,0.0,2.3000000000000003,0.0,74.5,0.0,144.3000000000001,0.0,-44.54999999999998,0.0,-80.09999999999994,,Hecarim,Poppy,Tristana,0,6,6,4,,Fighter,Tank,Marksman,Vladimir,XinZhao,Pantheon,Maokai,7,2,4,3,Mage,Fighter,Fighter,Tank
1,1692,CLASSIC,1,0,2,1,2,0,1,0,0,1,1,1,54,27,73,65,36,19,66419,14631,19,36,59290,42770,2,2,592333,419081,44,4,116,99,41036,32720,86016,71221,567,526,149,109,0.0,0.0,-2.45,1.85,0.0,0.0,42.20000000000003,-114.24999999999996,0.0,0.0,-79.89999999999998,61.90000000000003,,Olaf,Talon,Caitlyn,0,3,7,6,,Fighter,Assassin,Marksman,Shen,Ekko,Zed,Cassiopeia,4,8,7,10,Tank,Assassin,Assassin,Mage
0,1745,CLASSIC,0,1,1,3,1,1,0,0,0,0,1,1,45,52,67,76,20,29,16103,84342,29,20,46579,58587,3,4,440082,631164,4,33,169,91,27228,36732,76391,75578,564,605,175,165,-1.2000000000000004,0.049999999999999975,0.6499999999999997,-2.5500000000000003,-19.94999999999999,83.35000000000005,95.64999999999998,-347.9500000000001,-90.4,-149.74999999999997,28.849999999999994,-22.69999999999996,Shen,Fiddlesticks,Rumble,Ashe,4,9,10,4,Tank,Mage,Fighter,Marksman,Volibear,Evelynn,Annie,Samira,3,10,6,6,Fighter,Assassin,Mage,Marksman
1,628,CLASSIC,0,0,1,0,0,0,0,1,1,0,0,0,7,15,36,32,10,9,7941,547,9,10,19088,17138,0,1,115855,97277,0,0,28,16,8044,7317,18484,14608,224,114,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,960,CLASSIC,0,0,0,2,0,1,0,0,0,0,0,0,2,16,47,50,4,15,3137,31530,15,4,23774,30744,0,3,200218,242507,0,7,41,33,13260,12237,16350,27565,351,399,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1988,CLASSIC,1,0,3,2,1,0,1,1,0,1,1,1,56,52,79,72,34,34,78712,16091,34,34,65721,57287,4,6,696172,638066,50,0,162,342,62703,31783,87053,109878,597,625,149,102,0.0,-1.0,0.0,-1.8666666666666671,0.0,290.23333333333335,0.0,181.76666666666668,0.0,15.466666666666665,0.0,47.53333333333328,Riven,Trundle,TwistedFate,Varus,8,5,9,2,Fighter,Fighter,Mage,Marksman,Nocturne,Ekko,,Sivir,4,8,0,4,Assassin,Assassin,,Marksman
1,1869,CLASSIC,1,0,3,2,2,0,1,1,1,1,1,1,72,33,80,73,41,20,98884,19014,20,41,64285,54246,4,1,668619,673525,33,0,132,115,51432,28656,86728,90348,596,673,166,171,0.0,0.16666666666666666,0.0,-3.4,0.0,237.03333333333333,0.0,442.6333333333334,0.0,117.7333333333333,0.0,0.8666666666666079,Shen,Udyr,,Nami,4,7,0,5,Tank,Fighter,,Support,Quinn,Fiddlesticks,Corki,Sivir,5,9,6,4,Marksman,Mage,Marksman,Marksman
1,1119,CLASSIC,0,0,3,0,2,0,0,1,1,1,1,1,26,9,57,46,31,7,62442,2060,7,31,42626,25349,5,1,378428,196819,21,0,73,56,32508,13065,49013,30889,426,289,78,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,2247,CLASSIC,1,0,5,1,1,1,1,1,1,1,1,1,60,30,82,75,30,13,90987,35030,13,30,69844,56263,3,1,832517,736922,37,8,82,97,46835,44376,96993,75464,783,814,224,204,0.0,0.0,0.0,-0.4750000000000002,0.0,0.0,0.0,167.52500000000003,0.0,0.0,0.0,118.325,,Shen,Syndra,Kaisa,0,4,8,6,,Tank,Mage,Marksman,,Kayn,Seraphine,Thresh,0,8,0,7,,Fighter,Mage,Support
1,1315,CLASSIC,0,0,3,0,1,0,0,1,1,1,1,1,35,6,63,54,25,4,50850,6005,4,25,45390,31440,3,0,429812,346305,39,12,74,73,21745,17176,55687,32763,523,512,96,75,-1.0499999999999996,-0.30000000000000004,0.0,0.0,0.2500000000000142,-293.0,0.0,0.0,26.200000000000006,56.7,0.0,0.0,Shen,Vi,Morgana,Kaisa,4,4,1,6,Tank,Fighter,Mage,Marksman,Gnar,DrMundo,Syndra,Tristana,8,5,8,4,Fighter,Fighter,Mage,Marksman
0,1239,CLASSIC,0,0,1,2,0,2,0,0,0,0,0,0,10,55,53,60,9,30,28802,50486,30,9,33272,45617,1,8,320557,393804,0,8,53,73,16545,20178,31094,61789,441,453,50,49,-0.20000000000000015,0.09999999999999998,-0.55,0.6500000000000006,569.6,-40.549999999999976,551.3000000000002,289.2,-135.60000000000002,-49.7,-39.64999999999998,-161.1000000000001,Renekton,Khazix,Nasus,Kaisa,3,6,6,6,Fighter,Assassin,Fighter,Marksman,Shen,Nidalee,Jhin,Thresh,4,8,6,7,Tank,Assassin,Marksman,Support
0,1642,CLASSIC,0,1,1,3,1,0,0,1,0,0,1,1,33,79,66,74,26,38,31416,51845,39,26,48552,57049,2,4,461232,528632,4,8,213,145,23735,25273,72027,85754,492,493,120,102,0.3500000000000002,0.2,0.09999999999999988,0.5499999999999994,120.59999999999997,186.6,-316.85,86.00000000000004,-7.850000000000023,-87.34999999999997,-44.40000000000001,-86.85000000000004,Sett,Nunu,Neeko,Jhin,2,4,5,6,Fighter,Tank,Mage,Marksman,Shen,Shaco,Rumble,Ashe,4,9,10,4,Tank,Assassin,Fighter,Marksman
0,1819,CLASSIC,1,1,3,2,1,0,1,0,0,0,1,1,22,83,71,83,20,47,59004,49744,47,20,54804,64849,0,6,625402,651645,21,8,110,143,25536,30162,82803,93741,679,678,129,166,-0.9,-0.1333333333333334,2.333333333333333,-1.1,244.63333333333333,-10.099999999999945,491.8,-229.5666666666667,-124.86666666666667,-129.83333333333334,-54.899999999999984,-197.83333333333331,Garen,Khazix,Irelia,Heimerdinger,5,6,5,8,Fighter,Assassin,Fighter,Mage,Shen,LeeSin,Fiddlesticks,Kaisa,4,6,9,6,Tank,Fighter,Mage,Marksman
0,1679,CLASSIC,0,0,1,3,1,0,0,1,1,0,1,1,34,32,68,71,24,27,32916,53908,27,24,51725,53705,1,2,560242,648081,16,36,117,145,37590,37074,72823,73829,604,637,112,150,0.0,-0.04999999999999999,0.0,0.0,0.0,-173.80000000000004,0.0,0.0,0.0,-125.89999999999998,0.0,0.0,Shen,DrMundo,Thresh,Senna,4,5,7,7,Tank,Fighter,Support,Marksman,,Hecarim,Malzahar,Sion,0,6,6,5,,Fighter,Mage,Tank
0,1795,CLASSIC,0,1,1,4,0,2,0,1,0,0,0,0,39,57,71,77,22,37,32975,74164,37,24,51230,60628,1,4,593325,637108,22,26,136,92,39251,50782,76754,102939,638,574,117,156,2.25,-0.5,-1.4,1.0,-313.44999999999993,219.35,234.15000000000006,419.25,20.25000000000001,13.5,-44.399999999999984,-10.450000000000033,Shen,Hecarim,Sylas,Tristana,4,6,5,4,Tank,Fighter,Mage,Marksman,Zac,Khazix,Talon,Karma,8,6,7,5,Tank,Assassin,Assassin,Mage
0,1777,CLASSIC,0,1,1,3,0,1,0,0,0,0,0,0,49,54,67,74,21,31,19823,70930,31,21,47472,59249,2,5,474637,654164,13,41,201,157,25784,37452,73866,95642,575,638,114,158,-1.8000000000000005,0.45,-0.45,-0.5000000000000007,-88.05000000000004,322.4999999999999,11.200000000000005,-151.5,-35.10000000000001,68.80000000000003,-46.75,-8.80000000000004,Shen,Hecarim,Orianna,Thresh,4,6,7,7,Tank,Fighter,Mage,Support,Akali,Vi,Neeko,Nautilus,7,4,5,6,Assassin,Fighter,Mage,Tank
0,1296,CLASSIC,0,0,0,3,0,2,0,0,0,0,0,0,6,45,55,61,5,27,7627,57364,27,5,30279,43119,0,2,270761,404904,0,13,59,56,14785,21628,29401,55546,432,507,52,97,-0.8500000000000003,-0.05000000000000005,-0.9500000000000004,-2.35,155.14999999999995,299.35,207.45,137.45,-59.99999999999999,-185.3,-94.74999999999996,-95.0,Shen,Kayn,Swain,Twitch,4,8,8,6,Tank,Fighter,Mage,Marksman,Jayce,JarvanIV,Zoe,Sivir,7,5,5,4,Fighter,Tank,Mage,Marksman
0,1687,CLASSIC,0,1,1,2,0,1,0,1,0,0,0,0,27,47,68,75,20,31,22600,56473,31,20,47993,57742,1,2,491065,587196,4,25,83,89,19671,34805,64084,75489,569,637,99,108,-1.25,-0.2,-1.2000000000000002,-1.3,79.85000000000005,-95.15000000000003,350.25,-79.14999999999998,-59.95,-59.89999999999999,-56.89999999999999,-31.05,Kayle,Rammus,Tristana,Xayah,7,5,4,5,Fighter,Tank,Marksman,Marksman,Gnar,Kayn,Ahri,Senna,8,8,5,7,Fighter,Fighter,Mage,Marksman
0,2017,CLASSIC,0,1,3,1,1,0,0,1,1,0,1,1,41,59,72,77,26,32,42958,58295,32,26,57198,60596,5,4,605131,610955,6,4,91,176,33773,22870,81698,86803,651,542,183,142,0.0,0.1666666666666667,0.0,0.0,0.0,110.5,0.0,0.0,0.0,-51.5,0.0,0.0,,Shen,Ezreal,,0,4,7,0,,Tank,Marksman,,Malphite,Skarner,Talon,TwistedFate,2,5,7,9,Tank,Fighter,Assassin,Mage
0,1430,CLASSIC,0,1,2,2,0,0,0,0,0,0,0,0,20,48,56,64,14,33,19535,40756,33,14,37525,48569,0,3,387707,393443,12,24,79,105,19040,24665,57379,58583,452,442,87,101,0.0,0.0,0.0,1.55,0.0,0.0,158.10000000000005,-166.65,0.0,0.0,54.999999999999964,-41.05000000000001,Jax,Viego,Annie,Brand,5,5,6,4,Fighter,Assassin,Mage,Mage,,Shen,Xerath,Veigar,0,4,8,7,,Tank,Mage,Mage
0,2284,CLASSIC,1,1,2,4,1,0,1,1,0,0,1,1,46,65,83,87,47,37,58477,66947,37,47,71398,74987,5,3,796180,894852,38,8,160,183,42975,57237,130102,130769,705,748,215,194,-0.0249999999999998,-0.7250000000000001,-0.975,0.049999999999999815,132.55000000000004,-365.1,25.87500000000001,136.69999999999996,71.825,-84.275,19.375000000000032,-126.75000000000004,Malphite,Elise,Ahri,Jhin,2,9,5,6,Tank,Mage,Mage,Marksman,Ezreal,Gragas,Malzahar,Senna,7,5,6,7,Marksman,Fighter,Mage,Marksman
0,1851,CLASSIC,0,1,1,3,0,2,0,0,0,0,0,0,62,65,72,78,28,49,19470,87694,49,28,55274,67535,1,8,548028,728459,0,50,198,168,35489,50160,117073,108641,618,546,125,136,0.0,1.0333333333333332,1.9333333333333336,0.0,0.0,-259.8,-424.0333333333333,0.0,0.0,-103.96666666666668,9.933333333333318,0.0,,Sejuani,Orianna,Aphelios,0,4,7,10,,Tank,Mage,Marksman,Nasus,Udyr,Yone,Jinx,6,7,8,6,Fighter,Fighter,Assassin,Marksman
1,2020,CLASSIC,1,0,5,0,0,1,1,1,1,0,0,1,36,56,81,73,31,31,80698,27457,31,31,66255,54697,5,2,719322,586972,17,4,66,172,61324,21966,82923,111710,664,509,182,130,0.7999999999999999,-0.16666666666666666,1.0666666666666669,2.066666666666667,-115.09999999999998,113.5,613.1,621.1666666666667,-25.166666666666693,80.0666666666667,71.3333333333333,117.03333333333336,Quinn,Jax,Katarina,Caitlyn,5,5,8,6,Marksman,Fighter,Assassin,Marksman,Gangplank,Urgot,Lulu,Morgana,9,8,5,1,Fighter,Fighter,Support,Mage
0,1471,CLASSIC,0,0,2,1,0,1,0,1,1,0,0,0,34,57,62,67,25,36,19614,34160,36,25,45148,53142,2,4,384817,503824,0,26,102,86,17038,26773,61204,75306,494,528,76,100,0.0,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,51.79999999999998,0.0,0.0,0.0,-7.650000000000006,,Quinn,Riven,Caitlyn,0,5,8,6,,Marksman,Fighter,Marksman,,MasterYi,Yasuo,Kalista,0,4,10,7,,Assassin,Fighter,Marksman
0,2367,CLASSIC,0,1,2,3,0,0,0,1,0,0,0,1,47,94,83,88,34,47,39860,70253,47,34,69919,76569,3,5,817748,963137,11,24,148,169,41475,62741,126602,135138,751,734,133,184,-0.7250000000000002,-0.575,1.6749999999999998,0.2499999999999999,-93.9,-39.750000000000014,402.9,-255.425,-59.77500000000003,-123.875,-19.90000000000002,-113.425,MonkeyKing,Ekko,Yasuo,Annie,3,8,10,6,Fighter,Assassin,Fighter,Mage,Quinn,Hecarim,Ryze,Zilean,5,6,7,6,Marksman,Fighter,Mage,Support
0,2338,CLASSIC,0,2,1,4,1,1,0,0,0,0,0,1,41,73,82,87,25,44,44002,104348,44,25,69477,79410,2,5,916015,1305668,26,51,257,171,32836,49817,106358,117936,826,786,178,206,-0.125,0.8,1.1750000000000005,-1.0999999999999996,-193.225,534.575,-389.475,45.99999999999997,-55.77499999999999,98.3,-25.975000000000023,51.0,Ornn,Udyr,Malzahar,Senna,5,7,6,7,Tank,Fighter,Mage,Marksman,Shen,Ivern,Yone,Karma,4,7,8,5,Tank,Support,Assassin,Mage
1,1276,CLASSIC,0,0,3,0,0,0,0,1,1,0,0,1,35,10,60,52,28,12,35895,5690,12,28,40976,33014,5,2,378936,335392,9,8,86,70,34863,23977,57958,50926,428,407,96,90,-0.30000000000000004,-0.05,0.9500000000000004,0.5000000000000004,-97.75000000000004,356.35,154.64999999999995,-35.900000000000034,113.9,-9.249999999999988,217.6,94.65,Shen,Khazix,Kassadin,Taric,4,6,8,3,Tank,Assassin,Assassin,Support,XinZhao,Karthus,Viktor,Kaisa,2,7,9,6,Fighter,Mage,Mage,Marksman
1,1742,CLASSIC,1,0,3,1,0,1,1,1,0,1,0,1,56,22,71,65,33,18,70547,21302,18,33,57489,45438,2,2,587365,474223,28,4,141,99,33844,23913,74600,67613,537,506,155,128,0.0,0.0,0.0,-0.25,0.0,-240.35,0.0,46.90000000000003,0.0,59.75000000000002,0.0,-30.550000000000054,,Warwick,Shen,Zyra,0,3,4,7,,Fighter,Tank,Mage,Malphite,Kayn,Tristana,Senna,2,8,4,7,Tank,Fighter,Marksman,Marksman
1,1632,CLASSIC,1,0,4,0,0,2,1,0,1,1,0,1,42,9,69,58,25,12,57529,39288,12,25,53329,42438,1,0,547341,422640,22,25,108,52,29438,21526,64877,36036,572,549,163,116,-1.4999999999999996,-0.25,2.0,0.050000000000000384,-17.649999999999984,-176.3,-253.95,2.3500000000000507,-48.149999999999984,-105.35000000000002,113.5,65.54999999999997,Teemo,LeeSin,Veigar,Nami,6,6,7,5,Marksman,Fighter,Mage,Support,Malphite,Khazix,Kassadin,Thresh,2,6,8,7,Tank,Assassin,Assassin,Support
1,988,CLASSIC,0,0,1,0,0,0,0,1,1,0,0,0,27,5,51,43,24,7,8791,6497,7,24,32944,23682,2,1,246086,219202,18,1,107,31,15069,14138,40712,26026,335,297,66,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1759,CLASSIC,0,0,1,3,0,1,0,0,0,0,0,0,30,48,69,75,19,37,17755,55252,37,19,47639,60944,1,4,521052,632738,0,18,147,176,32365,28631,70368,97095,590,650,104,162,1.45,0.0,0.0,-0.8500000000000003,-441.05,0.0,0.0,328.9,-25.35000000000001,0.0,0.0,-72.14999999999995,TwistedFate,Gragas,,Kaisa,9,5,0,6,Mage,Fighter,,Marksman,Poppy,Graves,Malzahar,Swain,6,3,6,8,Tank,Marksman,Mage,Mage
1,1771,CLASSIC,1,0,3,0,1,0,1,1,1,1,1,1,81,25,80,68,56,22,63598,18019,22,56,66180,48992,4,1,571346,505038,50,0,126,117,40262,20377,102453,90143,541,566,93,107,0.0,-0.5,0.0,0.4999999999999996,0.0,-18.199999999999974,0.0,-95.54999999999993,0.0,186.2,0.0,229.3,Diana,Twitch,,Thresh,4,6,0,7,Fighter,Marksman,,Support,Yone,Hecarim,Velkoz,Ezreal,8,6,8,7,Assassin,Fighter,Mage,Marksman
1,1327,CLASSIC,0,0,1,1,1,0,0,1,0,0,1,1,21,23,63,59,28,22,35598,15581,22,28,45206,39452,5,1,440452,361078,13,0,115,82,18819,16698,64676,48302,532,441,84,82,0.6500000000000004,0.7,-0.15000000000000013,2.7,103.89999999999996,76.74999999999997,-137.75000000000003,-292.6,-9.949999999999974,86.94999999999997,-40.500000000000014,78.80000000000005,Yone,MasterYi,Malzahar,Varus,8,4,6,2,Assassin,Assassin,Mage,Marksman,Gangplank,Skarner,Ezreal,KogMaw,9,5,7,6,Fighter,Fighter,Marksman,Marksman
1,1646,CLASSIC,1,0,4,0,2,0,1,1,1,1,1,1,55,37,71,67,30,19,83646,14259,19,30,57502,44858,4,1,644058,476933,41,0,124,80,59585,19393,78516,75573,556,558,129,86,3.4,0.6999999999999998,0.75,-1.7,-126.65,214.45,189.8,-113.89999999999998,68.24999999999999,90.15,130.39999999999998,78.25000000000003,Irelia,Hecarim,Ekko,Ashe,5,6,8,4,Fighter,Fighter,Assassin,Marksman,Mordekaiser,Viego,Anivia,Blitzcrank,4,5,10,4,Fighter,Assassin,Mage,Tank
1,2456,CLASSIC,2,0,4,2,0,1,1,1,1,0,0,0,90,58,89,88,54,35,113692,62772,35,54,82336,75027,8,6,995589,963049,8,16,215,203,58619,44720,166272,140974,734,808,226,189,0.0,0.0,-1.6,0.3250000000000001,0.0,0.0,209.175,-164.25000000000003,0.0,0.0,34.79999999999999,160.72500000000005,,Lillia,Malphite,Lulu,0,8,2,5,,Fighter,Tank,Support,Nasus,Hecarim,Syndra,Sivir,6,6,8,4,Fighter,Fighter,Mage,Marksman
0,2197,CLASSIC,0,1,2,3,1,1,0,0,0,1,1,1,44,76,76,83,30,50,43636,76097,51,30,63477,73040,4,6,707610,793247,12,1,159,195,36602,49769,104622,144023,614,644,153,169,0.0,-0.325,0.0,-0.12499999999999968,0.0,54.97500000000001,0.0,572.7749999999999,0.0,-114.675,0.0,-125.39999999999996,Kled,Lillia,Anivia,Rell,7,8,10,0,Fighter,Fighter,Mage,Tank,,LeeSin,Yone,Varus,0,6,8,2,,Fighter,Assassin,Marksman
0,1550,CLASSIC,0,1,0,3,0,1,0,0,0,0,0,0,31,49,62,70,22,47,8422,79565,47,23,44022,58532,1,7,345712,595217,0,22,124,105,24616,45782,64468,98745,425,505,69,111,-2.9,1.3877787807814454e-17,0.0,0.0,-99.39999999999992,-55.899999999999984,0.0,0.0,-166.45000000000005,-6.000000000000013,0.0,0.0,Gragas,Viego,Zed,Lulu,5,5,7,5,Fighter,Assassin,Assassin,Support,Yasuo,Rengar,Yone,Ezreal,10,8,8,7,Fighter,Assassin,Assassin,Marksman
1,2154,CLASSIC,1,0,3,2,1,0,1,0,0,1,1,1,55,30,83,79,40,28,82496,48193,28,41,69563,64162,3,2,800282,774688,39,0,128,174,47844,37529,112110,86607,645,745,133,145,-0.5249999999999999,-1.65,-0.4250000000000001,-1.75,-51.47499999999998,-187.27499999999992,-281.12500000000006,-265.85,-87.97499999999998,-95.00000000000006,127.875,60.87499999999998,Mordekaiser,Udyr,Qiyana,Kaisa,4,7,8,6,Fighter,Fighter,Assassin,Marksman,Malphite,Kayle,Yone,Thresh,2,7,8,7,Tank,Fighter,Assassin,Support
0,1312,CLASSIC,0,1,0,2,0,2,0,1,0,0,0,0,5,22,52,60,11,24,10559,65391,24,11,29600,42733,0,2,293503,390348,0,21,64,63,17194,22862,38094,44002,324,396,68,83,0.0,0.0,0.0,-0.5000000000000002,0.0,0.0,0.0,305.0,0.0,0.0,0.0,-45.39999999999996,,Udyr,Zed,Kennen,0,7,7,4,,Fighter,Assassin,Mage,Tryndamere,Taliyah,,Jhin,5,5,0,6,Fighter,Mage,,Marksman
0,1760,CLASSIC,0,2,0,4,0,1,0,1,0,0,0,1,28,58,69,79,20,35,10027,91233,35,20,49055,62362,0,5,524034,650592,0,24,71,129,25019,39083,70849,85798,622,581,82,145,-3.0500000000000007,0.05000000000000005,2.2,0.9999999999999998,-84.00000000000001,-161.4,-201.85,239.00000000000009,-65.34999999999997,-27.8,58.1,14.450000000000017,Fiora,JarvanIV,Syndra,Sivir,3,5,8,4,Fighter,Tank,Mage,Marksman,Garen,Nunu,Yone,Zyra,5,4,8,7,Fighter,Tank,Assassin,Mage
0,1557,CLASSIC,0,1,0,3,0,1,0,0,0,0,0,0,23,41,63,72,19,41,4876,71619,41,19,43414,58369,0,3,384499,567315,0,39,100,63,17902,25658,56140,83700,503,583,97,108,-3.1499999999999995,0.2,-0.1499999999999999,-1.7000000000000002,-61.40000000000001,193.0,115.10000000000002,220.85,-146.95,-5.450000000000002,-126.25,-148.20000000000005,Garen,XinZhao,Syndra,Tristana,5,2,8,4,Fighter,Fighter,Mage,Marksman,Darius,Olaf,Talon,Ezreal,2,3,7,7,Fighter,Fighter,Assassin,Marksman
1,1936,CLASSIC,0,0,3,2,0,1,0,1,0,1,0,0,44,38,80,79,42,33,50047,43795,33,42,63689,60941,4,3,785571,708130,44,20,169,111,64052,39124,123256,123060,638,634,123,126,-0.7333333333333331,1.0666666666666669,2.733333333333333,-2.233333333333334,31.466666666666654,505.0,249.0666666666667,-167.96666666666653,15.066666666666665,59.33333333333334,134.43333333333328,-173.13333333333333,Gragas,Ekko,Yone,Senna,5,8,8,7,Fighter,Assassin,Assassin,Marksman,Singed,Vi,Lucian,Sivir,5,4,6,4,Tank,Fighter,Marksman,Marksman
1,206,CLASSIC,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,11,1,0,464,0,0,1,5572,4333,0,0,26627,17002,0,0,5,1,1360,1709,2219,878,54,19,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,998,CLASSIC,0,0,0,2,1,0,0,1,0,0,1,0,7,17,42,53,11,21,8243,35306,21,11,26705,33444,1,0,171291,309225,1,21,45,53,7471,15878,27664,39435,328,355,32,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1803,CLASSIC,0,1,2,2,0,1,0,0,1,0,0,0,33,48,72,75,22,35,13231,78411,35,23,49227,61707,4,4,513336,676476,4,37,147,118,31580,52312,83061,99958,584,563,111,160,-1.7333333333333334,7.401486830834377e-17,1.9666666666666668,0.4666666666666666,-151.83333333333331,-323.33333333333337,164.73333333333332,40.29999999999999,-75.06666666666669,-73.2666666666667,38.86666666666667,-86.93333333333334,Malphite,LeeSin,Anivia,Jinx,2,6,10,6,Tank,Fighter,Mage,Marksman,Viego,XinZhao,Lissandra,Kaisa,5,2,6,6,Assassin,Fighter,Mage,Marksman
1,1209,CLASSIC,0,0,1,1,2,0,0,1,0,0,1,1,13,6,58,53,15,4,51883,13058,4,15,39213,29185,1,0,441601,282401,23,0,74,34,14036,17057,37267,27522,488,467,92,61,1.7499999999999996,-0.6000000000000001,2.7,-2.599999999999999,286.7,-206.85,-147.10000000000005,-204.05,53.25000000000002,-11.899999999999993,199.95,32.30000000000001,Irelia,Poppy,Diana,Jinx,5,6,4,6,Fighter,Tank,Fighter,Marksman,Trundle,Karthus,Fizz,Thresh,5,7,6,7,Fighter,Mage,Assassin,Support
1,2326,CLASSIC,0,2,3,3,1,0,0,1,0,1,1,1,75,62,80,83,41,32,67127,65072,32,41,72025,67753,6,8,823927,783918,29,4,174,138,81897,52110,155309,134664,630,729,204,157,-0.22499999999999992,0.625,-1.4500000000000002,-1.5000000000000002,56.32499999999998,318.375,-169.52500000000003,-548.425,-87.19999999999997,26.449999999999992,-61.27500000000001,-53.5,Singed,DrMundo,Talon,Yuumi,5,5,7,2,Tank,Fighter,Assassin,Support,Camille,LeeSin,Kassadin,Ezreal,4,6,8,7,Fighter,Fighter,Assassin,Marksman
